timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1763252368.3415756,252975.984375,279717.78125,286161.625,263828.65625,242651.796875,226231.046875,234015.984375,273047.21875,0.0
1763252368.3464596,252971.15625,279686.78125,286163.6875,263832.84375,242649.203125,226217.09375,233991.75,273041.59375,0.0
1763252368.3464873,252980.0,279695.78125,286170.375,263837.9375,242659.765625,226243.296875,234002.296875,273034.8125,0.0
1763252368.3483653,252980.1875,279724.6875,286157.6875,263821.40625,242653.953125,226249.203125,234015.890625,273016.125,0.0
1763252368.3532484,252976.875,279727.09375,286158.9375,263822.03125,242660.828125,226264.75,234039.859375,273043.1875,0.0
1763252368.3532956,252971.421875,279693.375,286159.46875,263824.71875,242650.546875,226222.546875,233999.796875,273050.875,0.0
1763252368.353305,252970.0,279682.21875,286155.625,263816.40625,242640.53125,226240.875,233977.53125,273006.71875,0.0
1763252368.3570898,252981.4375,279714.03125,286160.0,263821.6875,242654.21875,226234.53125,234011.15625,273029.78125,0.0
1763252368.3859231,252968.5625,279701.59375,286143.03125,263805.5,242635.625,226200.640625,233980.3125,273004.75,0.0
1763252368.389554,252960.609375,279674.15625,286137.3125,263796.5625,242621.40625,226180.53125,233955.546875,272987.40625,0.0
1763252368.3895872,252959.796875,279662.4375,286142.65625,263799.40625,242626.046875,226185.890625,233959.03125,272998.6875,0.0
1763252368.389596,252966.6875,279691.875,286141.6875,263798.25,242636.78125,226200.015625,233986.390625,273012.1875,0.0
1763252368.3920884,252967.75,279700.4375,286135.0625,263790.46875,242631.6875,226201.0,233968.953125,272986.78125,0.0
1763252368.3945956,252960.6875,279678.71875,286135.96875,263792.96875,242627.578125,226187.328125,233947.046875,272985.25,0.0
1763252368.399625,252966.6875,279672.28125,286149.09375,263804.5,242638.390625,226203.328125,233958.9375,273002.53125,0.0
1763252368.4021037,252976.875,279699.90625,286150.71875,263802.625,242647.0625,226224.609375,233988.265625,273009.75,0.0
1763252368.404919,252978.578125,279715.90625,286146.0625,263795.5625,242647.6875,226225.6875,234004.8125,273004.125,0.0
1763252368.407067,252969.359375,279694.1875,286142.84375,263792.0,242641.609375,226216.921875,233991.484375,273001.34375,0.0
1763252368.4095829,252961.671875,279667.375,286143.28125,263794.5,242637.046875,226208.515625,233976.1875,273006.46875,0.0
1763252368.4120953,252968.65625,279684.875,286143.8125,263793.4375,242646.171875,226223.625,233997.203125,273018.96875,0.0
1763252368.42026,252977.765625,279719.5,286146.0625,263792.625,242655.734375,226246.78125,234016.421875,273012.34375,0.0
1763252368.4202929,252964.890625,279695.09375,286139.34375,263788.40625,242649.46875,226223.453125,233999.796875,273003.9375,0.0
1763252368.4220612,252954.609375,279663.4375,286138.1875,263787.53125,242642.765625,226200.828125,233975.125,273003.6875,0.0
1763252368.424595,252961.140625,279677.28125,286141.78125,263791.09375,242649.921875,226219.25,233989.78125,273014.6875,0.0
1763252368.427126,252970.890625,279711.0,286141.15625,263788.78125,242655.203125,226236.59375,234010.96875,273010.3125,0.0
1763252368.430889,252965.515625,279702.5,286138.8125,263786.0,242652.0625,226233.109375,234004.984375,273009.3125,0.0
1763252368.4403448,252958.375,279677.5625,286138.8125,263783.5,242650.109375,226218.53125,233994.875,273013.6875,0.0
1763252368.4403825,252953.625,279668.53125,286130.78125,263774.75,242642.6875,226203.234375,233981.109375,272998.9375,0.0
1763252368.4435484,252960.78125,279705.90625,286128.375,263770.625,242649.921875,226229.890625,234007.046875,272999.84375,0.0
1763252368.4435842,252949.703125,279699.0,286119.59375,263761.40625,242642.765625,226226.21875,234002.75,272989.5625,0.0
1763252368.4484181,252931.71875,279663.96875,286112.8125,263754.09375,242629.890625,226204.21875,233969.671875,272983.9375,0.0
1763252368.454605,252933.515625,279653.96875,286116.5625,263760.78125,242630.34375,226190.453125,233958.671875,272987.5,0.0
1763252368.474562,252940.3125,279688.8125,286114.78125,263755.96875,242639.015625,226211.375,233995.953125,272992.5,0.0
1763252368.4746,252954.609375,279711.25,286129.6875,263769.90625,242661.8125,226246.0625,234031.09375,273015.03125,0.0
1763252368.4746091,252943.078125,279674.96875,286124.0625,263766.6875,242643.671875,226209.40625,233979.5,272991.6875,0.0
1763252368.4770796,252935.65625,279650.1875,286119.40625,263758.71875,242635.265625,226192.328125,233958.484375,272988.40625,0.0
1763252368.4850717,252944.15625,279687.46875,286121.3125,263758.46875,242649.921875,226218.890625,233994.875,272997.59375,0.0
1763252368.4870713,252942.28125,279705.09375,286116.90625,263752.21875,242652.0625,226231.671875,233999.0,272988.03125,0.0
1763252368.4900334,252932.890625,279680.40625,286115.40625,263751.75,242646.703125,226220.578125,233981.46875,272986.0625,0.0
1763252368.4970872,252925.921875,279655.5625,286113.4375,263745.78125,242641.25,226203.859375,233973.609375,272985.90625,0.0
1763252368.4995828,252932.265625,279679.875,286112.625,263742.46875,242649.03125,226213.4375,233992.109375,272987.59375,0.0
1763252368.50207,252929.3125,279693.46875,286103.59375,263730.3125,242648.140625,226224.703125,234003.015625,272980.15625,0.0
1763252368.5051527,252920.109375,279672.5625,286101.8125,263732.09375,242644.46875,226218.890625,233992.015625,272981.78125,0.0
1763252368.505169,252914.375,279646.09375,286103.5,263735.40625,242644.296875,226213.875,233981.015625,272986.875,0.0
1763252368.5085824,252912.765625,279651.1875,286095.90625,263727.625,242645.09375,226199.84375,233994.4375,272986.4375,0.0
1763252368.5108151,252911.78125,279673.1875,286086.6875,263718.78125,242647.328125,226211.109375,234010.171875,272978.5625,0.0
1763252368.5258465,252910.265625,279664.78125,286088.65625,263722.53125,242648.671875,226217.640625,234005.609375,272981.5,0.0
1763252368.5258763,252911.875,279648.3125,286098.59375,263733.875,242652.96875,226218.890625,233994.25,272994.375,0.0
1763252368.5258849,252906.609375,279654.125,286092.15625,263720.65625,242653.765625,226221.921875,234000.328125,272993.84375,0.0
1763252368.5314262,252906.6875,279679.6875,286082.0625,263706.4375,242652.421875,226226.578125,234015.09375,272980.25,0.0
1763252368.53145,252902.578125,279671.84375,286078.65625,263703.03125,242647.328125,226223.53125,234008.46875,272972.5625,0.0
1763252368.5333548,252900.515625,279647.78125,286084.71875,263713.75,242644.375,226212.265625,233987.015625,272979.09375,0.0
1763252368.5358253,252901.859375,279645.5625,286085.71875,263715.375,242646.53125,226215.3125,233988.078125,272987.59375,0.0
1763252368.5446217,252896.765625,279668.875,286069.53125,263692.5625,242641.4375,226219.0625,234003.828125,272971.40625,0.0
1763252368.5488856,252898.734375,279678.0,286074.1875,263698.375,242648.21875,226226.578125,234005.4375,272977.75,0.0
1763252368.5489032,252897.84375,279653.5,286081.6875,263706.15625,242648.84375,226214.59375,233993.8125,272988.84375,0.0
1763252368.5570955,252892.828125,279634.8125,286080.4375,263704.71875,242643.84375,226206.640625,233991.125,272990.90625,0.0
1763252368.5601225,252904.453125,279670.9375,286081.59375,263704.65625,242649.75,226226.484375,234014.375,272987.84375,0.0
1763252368.5601363,252899.09375,279672.625,286073.71875,263695.0,242644.734375,226230.0625,234014.015625,272977.125,0.0
1763252368.568459,252892.296875,279643.21875,286071.84375,263689.4375,242636.6875,226213.875,233994.703125,272974.1875,0.0
1763252368.570826,252896.328125,279629.53125,286079.90625,263699.28125,242639.90625,226212.0,233986.75,272985.09375,0.0
1763252368.574586,252905.4375,279658.4375,286080.53125,263700.625,242645.09375,226220.046875,234005.25,272982.84375,0.0
1763252368.5783713,252912.59375,279681.3125,286084.28125,263699.53125,242656.1875,226240.875,234025.28125,272984.1875,0.0
1763252368.587081,252903.46875,279664.15625,286084.625,263697.5,242660.203125,226249.375,234020.0,272990.71875,0.0
1763252368.593933,252902.671875,279641.25,286088.9375,263707.40625,242660.03125,226233.1875,234000.78125,272998.6875,0.0
1763252368.5939505,252907.140625,279663.78125,286087.21875,263708.03125,242661.28125,226234.0,234006.328125,272992.875,0.0
1763252368.6070807,252898.828125,279679.0,286074.0,263689.25,242654.296875,226238.375,234021.078125,272974.09375,0.0
1763252368.6101496,252898.46875,279667.09375,286078.46875,263689.625,242659.125,226237.75,234023.765625,272986.875,0.0
1763252368.6101663,252897.03125,279641.4375,286082.21875,263695.6875,242658.421875,226230.59375,234008.015625,272993.84375,0.0
1763252368.6120694,252910.265625,279662.28125,286089.125,263704.71875,242667.8125,226234.171875,234023.140625,273004.03125,0.0
1763252368.614594,252916.796875,279692.125,286086.34375,263699.90625,242671.46875,226244.1875,234034.9375,272995.1875,0.0
1763252368.61708,252903.921875,279668.78125,286072.5625,263685.0625,242656.265625,226230.15625,234000.515625,272970.34375,0.0
1763252368.6245875,252889.796875,279634.03125,286065.3125,263677.65625,242645.1875,226204.84375,233974.40625,272969.25,0.0
1763252368.6308365,252899.359375,279644.375,286074.71875,263689.0,242658.59375,226214.6875,233991.84375,272988.5625,0.0
1763252368.633917,252909.640625,279681.75,286074.0,263680.3125,242672.28125,226243.75,234026.796875,272991.4375,0.0
1763252368.6339345,252908.125,279674.53125,286072.03125,263679.78125,242670.75,226232.203125,234023.140625,272985.71875,0.0
1763252368.6358378,252887.5625,279638.3125,286062.65625,263670.21875,242656.625,226212.71875,233987.546875,272977.5625,0.0
1763252368.6383762,252889.609375,279631.6875,286063.53125,263669.875,242653.953125,226197.15625,233970.03125,272972.5625,0.0
1763252368.6408353,252904.546875,279668.15625,286067.84375,263672.71875,242667.359375,226215.578125,234011.234375,272977.65625,0.0
1763252368.655179,252910.265625,279677.46875,286073.65625,263678.1875,242676.296875,226234.796875,234023.140625,272982.40625,0.0
1763252368.655203,252900.796875,279644.46875,286069.53125,263676.03125,242661.375,226213.078125,233985.84375,272966.125,0.0
1763252368.6569388,252898.734375,279628.28125,286067.75,263674.875,242655.109375,226201.09375,233974.765625,272969.8125,0.0
1763252368.6646063,252902.125,279654.21875,286057.625,263658.875,242653.140625,226203.953125,233993.625,272959.34375,0.0
1763252368.6670744,252905.796875,279668.96875,286061.03125,263662.34375,242661.09375,226222.546875,234012.671875,272966.21875,0.0
1763252368.6733804,252908.75,279655.75,286073.46875,263676.375,242670.75,226239.359375,234021.171875,272984.09375,0.0
1763252368.6758296,252906.15625,279631.5,286071.3125,263673.53125,242662.625,226210.65625,233989.96875,272979.0,0.0
1763252368.6889296,252910.984375,279656.46875,286065.96875,263666.90625,242658.0625,226207.53125,233981.640625,272964.96875,0.0
1763252368.688948,252909.546875,279668.0,286059.53125,263659.5,242657.25,226229.609375,233991.125,272965.59375,0.0
1763252368.693386,252902.671875,279648.78125,286060.3125,263657.0625,242654.84375,226209.59375,233992.734375,272965.59375,0.0
1763252368.69838,252899.8125,279633.03125,286066.59375,263660.46875,242664.234375,226223.625,234015.265625,272988.46875,0.0
1763252368.7008312,252916.34375,279666.90625,286076.78125,263671.84375,242683.546875,226258.578125,234051.203125,273011.5625,0.0
1763252368.703385,252894.265625,279651.90625,286037.4375,263629.71875,242634.453125,226187.6875,233966.265625,272927.875,0.0
1763252368.7058415,252878.53125,279624.90625,286025.28125,263615.5,242618.1875,226166.859375,233931.140625,272909.71875,0.0
1763252368.708377,252883.71875,279611.21875,286041.90625,263635.71875,242633.734375,226169.796875,233941.59375,272948.6875,0.0
1763252368.7158327,252881.921875,279620.5,286035.5625,263626.21875,242628.90625,226178.03125,233943.921875,272937.625,0.0
1763252368.7189076,252881.484375,279644.3125,286027.0625,263617.1875,242628.46875,226190.640625,233959.390625,272932.6875,0.0
