timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1775427317.1505353,236711.25,718887.9375,259162.3125,719462.75,719315.0,248331.015625,219741.625,225907.390625,0.0
1775427317.1505907,236721.53125,718888.1875,259165.890625,719463.625,719315.0,248334.515625,219745.46875,225909.8125,0.0
1775427317.1559253,236722.328125,718889.8125,259162.3125,719464.9375,719316.4375,248334.0625,219750.03125,225925.90625,0.0
1775427317.161245,236723.3125,718893.5625,259163.21875,719468.8125,719320.3125,248335.84375,219752.796875,225968.015625,0.0
1775427317.1634731,236716.875,718892.5,259161.6875,719467.8125,719319.375,248340.046875,219751.71875,225926.703125,0.0
1775427317.1665258,236726.625,718891.75,259165.359375,719466.5625,719318.75,248340.234375,219755.125,225915.171875,0.0
1775427317.1686013,236722.953125,718892.1875,259157.671875,719467.625,719319.5625,248335.3125,219749.390625,225921.078125,0.0
1775427317.17086,236726.265625,718895.0,259159.28125,719470.4375,719322.1875,248334.6875,219754.140625,225962.5625,0.0
1775427317.1737592,236720.0,718893.3125,259155.25,719468.8125,719320.8125,248338.984375,219753.15625,225935.640625,0.0
1775427317.1806467,236727.15625,718892.125,259155.890625,719467.9375,719319.75,248338.265625,219753.421875,225905.421875,0.0
1775427317.1807249,236729.484375,718894.8125,259155.25,719470.125,719322.0,248340.765625,219753.421875,225918.125,0.0
1775427317.182484,236728.234375,718896.625,259149.984375,719472.1875,719324.0625,248334.421875,219755.65625,225947.09375,0.0
1775427317.193714,236719.375,718894.5625,259140.859375,719470.5625,719322.4375,248335.046875,219755.75,225932.609375,0.0
1775427317.197009,236721.4375,718894.8125,259139.515625,719470.875,719322.4375,248340.3125,219758.875,225890.765625,0.0
1775427317.1971445,236726.0,718895.1875,259140.953125,719471.0625,719322.8125,248343.625,219763.609375,225905.875,0.0
1775427317.2025335,236729.125,718897.3125,259142.203125,719472.8125,719324.5625,248345.6875,219767.640625,225934.03125,0.0
1775427317.2048025,236722.0625,718895.5,259133.265625,719471.5,719323.0625,248348.546875,219765.84375,225940.5625,0.0
1775427317.2087336,236719.828125,718892.1875,259128.25,719468.0,719319.5625,248347.921875,219765.9375,225886.203125,0.0
1775427317.2175093,236724.828125,718894.1875,259126.921875,719469.8125,719321.625,248343.1875,219763.078125,225899.25,0.0
1775427317.2204463,236735.109375,718898.0,259129.6875,719473.5625,719325.3125,248348.71875,219766.5625,225925.09375,0.0
1775427317.2205012,236734.84375,718899.5625,259127.359375,719475.25,719326.75,248353.90625,219772.546875,225956.125,0.0
1775427317.2247036,236730.375,718895.375,259123.78125,719470.6875,719322.4375,248357.390625,219770.765625,225894.34375,0.0
1775427317.2288718,236737.703125,718897.75,259125.65625,719473.25,719325.5,248359.28125,219774.796875,225908.28125,0.0
1775427317.2505565,236735.390625,718899.75,259121.109375,719475.4375,719327.5625,248356.953125,219774.703125,225923.75,0.0
1775427317.250652,236735.828125,718900.0,259115.203125,719475.625,719327.375,248357.21875,219775.421875,225953.34375,0.0
1775427317.2524164,236726.4375,718896.875,259107.15625,719472.375,719324.5625,248354.09375,219771.125,225889.78125,0.0
1775427317.2550015,236731.0,718898.0,259107.515625,719473.375,719325.75,248349.96875,219766.75,225887.28125,0.0
1775427317.2571511,236731.53125,718898.125,259104.296875,719474.0625,719325.75,248351.40625,219765.3125,225897.5625,0.0
1775427317.2600212,236732.796875,718899.125,259102.5,719475.25,719326.625,248348.359375,219766.75,225936.265625,0.0
1775427317.2657452,236725.546875,718895.875,259100.625,719471.6875,719323.5,248348.015625,219762.890625,225888.078125,0.0
1775427317.2682445,236736.359375,718899.25,259106.984375,719475.125,719327.375,248351.40625,219762.453125,225871.546875,0.0
1775427317.2708623,236737.34375,718901.9375,259104.828125,719477.9375,719329.875,248354.625,219766.03125,225883.078125,0.0
1775427317.2739391,236740.5625,718903.0625,259102.6875,719479.1875,719330.6875,248359.28125,219769.78125,225918.21875,0.0
1775427317.2740393,236727.78125,718899.25,259091.0625,719475.3125,719327.0625,248353.640625,219763.796875,225882.359375,0.0
1775427317.2757378,236731.0,718897.875,259094.109375,719473.25,719325.375,248357.671875,219761.28125,225853.296875,0.0
1775427317.282306,236732.96875,718900.8125,259093.828125,719476.125,719328.25,248354.171875,219761.109375,225867.078125,0.0
1775427317.2913988,236741.46875,718904.375,259097.140625,719480.0,719332.0,248357.390625,219768.703125,225901.046875,0.0
1775427317.2914467,236736.71875,718905.4375,259093.296875,719480.6875,719332.75,248355.609375,219773.0,225893.796875,0.0
1775427317.29822,236740.21875,718902.5,259094.640625,719478.0,719330.0625,248358.015625,219772.015625,225849.28125,0.0
1775427317.301469,236739.765625,718901.9375,259088.5625,719477.375,719329.5,248354.171875,219767.71875,225860.71875,0.0
1775427317.303697,236738.0625,718903.8125,259083.015625,719479.375,719331.375,248351.234375,219767.546875,225877.890625,0.0
1775427317.3062155,236735.296875,718905.1875,259078.90625,719480.875,719332.8125,248351.859375,219772.46875,225889.15625,0.0
1775427317.308836,236732.796875,718902.0625,259076.046875,719477.3125,719329.4375,248356.328125,219771.578125,225833.90625,0.0
1775427317.3233795,236739.140625,718901.3125,259078.09375,719477.0,719328.875,248359.453125,219772.546875,225842.390625,0.0
1775427317.3234332,236740.65625,718902.5,259077.390625,719478.125,719330.0625,248359.359375,219774.515625,225850.171875,0.0
1775427317.3234437,236742.171875,718905.0,259076.40625,719480.4375,719331.8125,248362.21875,219779.4375,225872.34375,0.0
1775427317.3364787,236735.921875,718903.375,259069.78125,719479.0625,719330.5,248361.6875,219776.84375,225810.75,0.0
1775427317.3365512,236738.953125,718905.6875,259067.375,719480.9375,719332.75,248358.203125,219776.046875,225816.203125,0.0
1775427317.338395,236743.078125,718907.625,259067.109375,719482.6875,719334.6875,248363.03125,219780.15625,225830.234375,0.0
1775427317.3409867,236737.078125,718908.3125,259057.453125,719483.125,719335.4375,248358.109375,219775.953125,225861.703125,0.0
1775427317.343647,236731.984375,718906.25,259055.125,719481.4375,719333.625,248359.90625,219772.640625,225811.90625,0.0
1775427317.348776,236740.21875,718906.25,259061.296875,719481.6875,719333.5,248365.4375,219773.71875,225809.84375,0.0
1775427317.350734,236744.59375,718907.4375,259064.15625,719482.6875,719334.4375,248365.890625,219775.59375,225819.15625,0.0
1775427317.3537524,236750.21875,718908.0625,259067.90625,719483.5625,719335.4375,248371.703125,219778.8125,225855.171875,0.0
1775427317.3578444,236737.0,718901.625,259052.96875,719477.3125,719329.125,248364.375,219772.28125,225808.0625,0.0
1775427317.357958,236744.140625,718903.5,259054.5,719479.0625,719330.9375,248367.140625,219777.46875,225797.25,0.0
1775427317.363384,236743.875,718905.875,259048.765625,719481.5,719333.4375,248365.984375,219776.40625,225810.203125,0.0
1775427317.3784118,236751.125,718908.375,259050.375,719484.25,719335.75,248372.328125,219782.390625,225854.28125,0.0
