timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1772569427.2703652,249632.515625,685020.0,711457.75,281832.0,711294.5625,430904.0,221207.796875,712068.25,0.0
1772569427.2703857,249637.53125,685180.9375,711449.4375,281664.28125,711285.75,430836.875,221104.09375,712059.8125,0.0
1772569427.2722728,249637.53125,685032.75,711450.9375,281656.9375,711287.0,430836.6875,221098.453125,712061.375,0.0
1772569427.2760315,249644.5,684901.125,711456.875,281765.3125,711293.9375,430876.03125,221169.0,712067.25,0.0
1772569427.2853944,249642.0,684987.375,711457.5625,281815.90625,711294.75,430884.25,221202.4375,712067.875,0.0
1772569427.2854145,249636.90625,685165.5625,711448.75,281644.15625,711285.5625,430813.1875,221098.90625,712059.3125,0.0
1772569427.2872932,249636.625,685031.0,711449.0,281611.0625,711285.1875,430802.96875,221077.359375,712059.3125,0.0
1772569427.2990217,249637.703125,684880.375,711454.8125,281709.25,711291.0,430840.09375,221141.109375,712065.1875,0.0
1772569427.3016784,249634.671875,684963.3125,711456.4375,281799.53125,711293.0,430864.21875,221198.5,712066.8125,0.0
1772569427.3017058,249635.5625,685158.1875,711448.9375,281648.90625,711285.75,430800.5625,221110.4375,712059.4375,0.0
1772569427.303534,249639.3125,685028.5,711448.75,281597.84375,711285.5,430788.6875,221081.65625,712059.1875,0.0
1772569427.3128674,249643.6875,684871.1875,711455.8125,281688.84375,711292.0625,430826.84375,221143.4375,712066.375,0.0
1772569427.31291,249642.4375,684941.1875,711460.4375,281816.25,711296.75,430868.875,221227.390625,712070.625,0.0
1772569427.3176234,249644.5,685127.875,711449.0625,281694.40625,711285.8125,430809.15625,221152.109375,712059.625,0.0
1772569427.3201015,249644.5,685034.625,711445.875,281608.75,711282.5,430776.53125,221094.796875,712056.6875,0.0
1772569427.329115,249644.765625,684872.75,711452.0625,281679.90625,711288.625,430804.25,221134.84375,712062.0625,0.0
1772569427.3291488,249646.46875,684914.625,711459.125,281820.46875,711296.0,430849.5625,221219.609375,712069.125,0.0
1772569427.3312027,249645.390625,685102.8125,711452.1875,281752.59375,711288.5,430815.3125,221176.25,712062.3125,0.0
1772569427.3385684,249647.546875,685078.4375,711445.5,281639.0625,711281.875,430769.28125,221101.5,712055.6875,0.0
1772569427.341678,249650.046875,684867.9375,711450.6875,281693.9375,711287.0,430793.25,221132.25,712061.1875,0.0
1772569427.3417172,249654.609375,684909.0,711458.8125,281844.875,711295.5625,430851.625,221228.453125,712069.5,0.0
1772569427.349798,249653.625,685035.3125,711455.875,281831.1875,711292.1875,430842.0625,221222.921875,712066.5,0.0
1772569427.3541217,249658.625,685066.8125,711448.4375,281692.4375,711284.9375,430785.375,221136.1875,712058.9375,0.0
1772569427.3541532,249659.875,684874.8125,711453.3125,281725.5,711290.0,430796.53125,221152.46875,712063.375,0.0
1772569427.3610332,249653.53125,684904.9375,711461.25,281870.96875,711298.4375,430850.5625,221243.65625,712071.8125,0.0
1772569427.3703816,249651.203125,685008.875,711458.0,281906.375,711294.75,430856.34375,221260.734375,712068.75,0.0
1772569427.3704145,249647.0,685131.9375,711450.0625,281754.03125,711286.0,430792.15625,221160.515625,712060.375,0.0
1772569427.3728576,249642.265625,684920.0625,711451.5625,281763.5,711288.3125,430795.46875,221159.171875,712062.0,0.0
1772569427.3728905,249642.0,684908.375,711459.375,281893.15625,711296.3125,430847.78125,221241.0625,712069.75,0.0
1772569427.3813908,249642.984375,684976.3125,711462.6875,281980.15625,711299.3125,430879.25,221297.125,712072.9375,0.0
1772569427.3835452,249647.546875,685104.8125,711455.5,281836.375,711292.0625,430822.84375,221208.609375,712066.0,0.0
1772569427.3863614,249643.78125,684944.3125,711456.75,281805.96875,711293.0625,430809.0625,221181.609375,712066.8125,0.0
1772569427.3951302,249640.921875,684890.375,711460.6875,281907.71875,711297.4375,430846.34375,221240.796875,712071.0,0.0
1772569427.397859,249639.140625,684951.25,711463.1875,282018.59375,711300.3125,430885.25,221308.03125,712073.75,0.0
1772569427.39788,249645.21875,685090.125,711453.8125,281882.78125,711290.75,430829.0,221219.34375,712064.125,0.0
1772569427.4087837,249645.578125,684969.9375,711450.3125,281817.34375,711287.0,430802.4375,221168.46875,712060.8125,0.0
1772569427.4116898,249639.84375,684862.6875,711452.9375,281890.375,711289.875,430827.5625,221207.890625,712063.5625,0.0
1772569427.4117227,249641.640625,684915.875,711459.4375,282023.0625,711296.125,430877.625,221289.34375,712069.9375,0.0
1772569427.4172847,249646.28125,685075.0,711452.0625,281914.78125,711288.6875,430835.25,221222.46875,712062.625,0.0
1772569427.4216928,249647.453125,685061.125,711449.625,281813.75,711286.0,430799.21875,221155.328125,712060.0625,0.0
1772569427.421713,249644.765625,684926.0625,711451.25,281856.9375,711288.25,430812.46875,221175.796875,712062.0,0.0
1772569427.43229,249646.28125,684920.4375,711460.0625,281990.4375,711297.4375,430862.15625,221260.734375,712070.5625,0.0
1772569427.444784,249645.03125,685053.8125,711455.25,281918.8125,711292.0,430829.4375,221219.78125,712065.25,0.0
1772569427.4448109,249643.421875,685149.3125,711447.75,281779.78125,711284.5,430775.09375,221132.609375,712057.9375,0.0
1772569427.4448297,249644.5,684938.75,711451.5,281815.625,711288.75,430794.5,221155.328125,712062.4375,0.0
1772569427.4753115,249640.65625,684913.8125,711457.3125,281947.5,711294.3125,430843.5625,221240.609375,712068.4375,0.0
1772569427.4753375,249639.3125,685044.5,711454.5625,281921.5,711291.375,430827.03125,221227.65625,712065.4375,0.0
1772569427.4784627,249642.53125,685145.9375,711446.9375,281765.75,711283.5625,430767.21875,221132.796875,712057.6875,0.0
1772569427.478485,249639.578125,684920.0,711448.625,281771.46875,711285.125,430770.0,221134.140625,712059.1875,0.0
1772569427.4784987,249632.875,684887.8125,711454.375,281886.34375,711291.3125,430812.09375,221208.25,712064.8125,0.0
1772569427.4811125,249632.609375,685013.5625,711453.3125,281913.09375,711290.0,430818.0,221229.171875,712063.9375,0.0
1772569427.4835532,249637.53125,685149.5625,711445.875,281751.96875,711282.9375,430758.1875,221133.328125,712056.6875,0.0
1772569427.486047,249635.828125,684962.4375,711447.9375,281741.78125,711284.75,430760.15625,221126.359375,712058.5625,0.0
1772569427.4885383,249631.984375,684903.375,711453.1875,281846.21875,711290.0,430800.9375,221193.234375,712064.125,0.0
1772569427.4910483,249626.625,684964.4375,711454.8125,281918.1875,711291.1875,430824.0,221237.390625,712065.4375,0.0
1772569427.4936552,249625.09375,685151.125,711445.0,281752.96875,711281.8125,430754.71875,221133.15625,712055.8125,0.0
