timestamps,Fz,C3,Cz,C4,Pz,PO7,Oz,PO8,stim
1771965298.3551748,282566.5625,708019.8125,708547.5,708568.75,708432.125,708458.75,708805.5,709157.3125,0.0
1771965298.3576217,282540.0,707986.8125,708514.6875,708535.9375,708399.5,708426.125,708772.625,709124.4375,0.0
1771965298.359717,282607.78125,707714.625,708242.75,708264.3125,708127.6875,708154.8125,708501.0625,708852.6875,0.0
1771965298.367358,282634.78125,707715.0625,708243.3125,708264.6875,708128.0625,708155.125,708501.5,708852.875,0.0
1771965298.369576,282568.0,707984.5,708512.6875,708533.875,708397.25,708424.25,708770.625,709122.4375,0.0
1771965298.3720856,282525.875,708024.5,708552.1875,708573.875,708437.125,708463.9375,708810.625,709162.4375,0.0
1771965298.3746076,282586.9375,707760.75,708288.4375,708310.125,708173.5625,708200.375,708547.125,708899.0,0.0
1771965298.3796356,282635.21875,707693.875,708220.75,708242.4375,708106.0625,708133.1875,708479.625,708831.6875,0.0
1771965298.3820057,282585.78125,707949.875,708477.125,708498.5625,708361.9375,708389.25,708735.75,709087.75,0.0
1771965298.4241257,282530.4375,708053.0625,708580.8125,708602.4375,708465.8125,708493.125,708839.375,709191.375,0.0
1771965298.426412,282585.59375,707811.3125,708339.125,708360.6875,708224.1875,708251.25,708597.625,708949.5625,0.0
1771965298.4264832,282638.8125,707675.8125,708203.375,708225.1875,708088.8125,708115.4375,708461.9375,708813.5625,0.0
1771965298.428563,282593.9375,707897.5625,708425.4375,708447.25,708310.375,708337.25,708683.625,709035.625,0.0
1771965298.4311912,282529.0,708063.25,708590.9375,708613.1875,708475.9375,708502.875,708849.3125,709201.5,0.0
1771965298.4335625,282563.15625,707862.0,708389.9375,708412.0,708274.75,708301.6875,708648.25,709000.125,0.0
1771965298.4359941,282629.59375,707671.5625,708199.3125,708220.9375,708083.875,708111.1875,708457.625,708809.25,0.0
1771965298.4360375,282612.59375,707851.25,708378.6875,708400.5,708263.3125,708290.625,708637.3125,708988.9375,0.0
1771965298.4389172,282538.59375,708067.4375,708595.0625,708616.875,708479.5,708506.8125,708853.5,709205.3125,0.0
1771965298.443737,282546.53125,707916.625,708444.625,708466.375,708329.25,708356.4375,708703.125,709054.875,0.0
1771965298.4460957,282627.1875,707684.5,708212.4375,708234.1875,708097.375,708124.375,708470.9375,708822.5,0.0
1771965298.4600868,282607.0625,707805.3125,708333.25,708355.25,708218.25,708245.1875,708591.75,708943.375,0.0
1771965298.4624658,282547.25,708054.375,708582.1875,708603.625,708467.375,708494.0,708840.25,709192.5625,0.0
1771965298.4649496,282546.4375,707966.0,708493.625,708515.375,708378.375,708405.3125,708751.4375,709103.6875,0.0
1771965298.4674025,282607.96875,707704.4375,708232.375,708253.875,708116.8125,708143.8125,708490.0,708842.25,0.0
1771965298.4702196,282620.9375,707764.4375,708292.3125,708313.75,708177.125,708203.6875,708550.4375,708902.4375,0.0
1771965298.4727218,282554.21875,708032.875,708560.6875,708582.5,708445.375,708472.0,708818.8125,709170.75,0.0
1771965298.4773035,282532.15625,708009.6875,708537.4375,708559.125,708421.9375,708448.875,708795.5625,709147.5,0.0
1771965298.4773817,282595.09375,707739.3125,708267.375,708288.5625,708151.875,708178.3125,708525.375,708877.375,0.0
1771965298.4813657,282636.125,707733.0,708260.9375,708282.125,708145.5625,708172.0625,708519.125,708870.75,0.0
1771965298.4814358,282574.6875,707998.5,708526.8125,708547.625,708411.375,708437.75,708784.75,709136.5,0.0
1771965298.4814558,282532.21875,708046.625,708574.1875,708595.6875,708458.9375,708485.6875,708832.6875,709184.6875,0.0
1771965298.4862087,282593.21875,707782.9375,708310.375,708332.4375,708195.0,708222.375,708569.0,708920.75,0.0
1771965298.4862564,282635.40625,707705.625,708233.3125,708255.1875,708117.875,708145.25,708491.6875,708843.4375,0.0
1771965298.490055,282591.96875,707959.4375,708486.9375,708508.6875,708371.625,708398.6875,708745.0625,709096.9375,0.0
1771965298.4901023,282539.5625,708074.75,708602.125,708624.0,708486.75,708513.9375,708860.375,709212.0625,0.0
1771965298.4901135,282573.90625,707834.875,708362.375,708384.375,708247.3125,708274.25,708620.875,708972.25,0.0
1771965298.4922204,282640.78125,707692.3125,708219.625,708241.5,708104.5625,708131.375,708477.8125,708830.0,0.0
1771965298.4951074,282601.0,707913.125,708440.75,708462.4375,708325.5625,708352.5,708698.9375,709051.0,0.0
1771965298.4951541,282524.8125,708086.25,708613.875,708635.6875,708498.5625,708525.6875,708872.625,709224.125,0.0
1771965298.499733,282553.59375,707889.4375,708417.0,708438.6875,708301.5,708328.875,708675.5,709027.0625,0.0
1771965298.5026429,282620.65625,707692.5625,708220.25,708241.6875,708105.375,708132.375,708478.6875,708830.375,0.0
1771965298.5027149,282605.1875,707865.3125,708393.3125,708414.8125,708278.4375,708305.25,708651.625,709003.5625,0.0
1771965298.5049527,282536.96875,708087.9375,708615.6875,708637.625,708500.6875,708527.625,708874.25,709225.875,0.0
1771965298.5074453,282543.21875,707942.875,708470.375,708492.125,708355.25,708382.1875,708728.8125,709080.5,0.0
1771965298.5095916,282612.6875,707703.9375,708231.6875,708253.5,708116.625,708143.1875,708489.875,708841.875,0.0
1771965298.512142,282614.75,707820.6875,708348.1875,708370.375,708233.375,708259.6875,708606.6875,708958.5625,0.0
1771965298.5121577,282543.84375,708075.875,708603.4375,708625.5,708488.375,708515.0,708862.1875,709214.0625,0.0
1771965298.5147269,282524.09375,707994.125,708521.75,708543.6875,708406.5625,708433.1875,708780.375,709132.4375,0.0
1771965298.5147417,282601.53125,707728.6875,708256.4375,708278.25,708141.0,708167.5625,708515.125,708866.8125,0.0
1771965298.5301697,282619.40625,707778.8125,708306.4375,708328.1875,708191.625,708217.8125,708565.0625,708917.0,0.0
1771965298.5378132,282551.8125,708047.4375,708575.4375,708596.9375,708460.375,708486.75,708833.9375,709185.5625,0.0
1771965298.5378854,282507.5625,708034.625,708562.375,708583.6875,708447.1875,708473.8125,708820.875,709172.4375,0.0
1771965298.5379045,282566.84375,707762.3125,708290.3125,708311.5,708174.625,708201.5625,708548.5625,708900.25,0.0
1771965298.5727549,282613.15625,707746.75,708274.75,708296.5,708159.5625,708186.4375,708533.25,708884.875,0.0
1771965298.5728264,282559.21875,708012.625,708540.3125,708562.3125,708425.0625,708452.0625,708799.0,709150.8125,0.0
1771965298.5728467,282514.875,708066.4375,708594.0625,708615.5,708479.0625,708505.875,708852.375,709204.625,0.0
1771965298.5762632,282576.75,707808.0625,708335.75,708357.125,708221.25,708247.625,708593.8125,708946.0625,0.0
1771965298.57631,282631.125,707721.6875,708249.1875,708270.75,708134.5,708161.125,708507.5,708859.6875,0.0
1771965298.5763192,282575.25,707967.375,708494.875,708516.25,708379.8125,708406.5625,708752.9375,709105.3125,0.0
1771965298.5763261,282524.53125,708091.3125,708618.625,708640.1875,708503.8125,708530.1875,708877.0,709229.3125,0.0
1771965298.5838196,282562.71875,707856.0,708382.9375,708404.6875,708268.3125,708294.875,708641.375,708993.625,0.0
1771965298.5839248,282635.40625,707706.6875,708233.625,708255.5625,708118.875,708145.875,708492.3125,708844.3125,0.0
1771965298.5861886,282603.75,707921.0,708448.3125,708470.0625,708333.625,708360.4375,708706.6875,709059.125,0.0
1771965298.5887012,282539.46875,708101.75,708629.25,708650.75,708514.5,708541.1875,708887.5,709239.5625,0.0
1771965298.5912037,282554.21875,707909.9375,708437.25,708459.0625,708322.625,708349.1875,708695.6875,709047.4375,0.0
1771965298.593912,282623.15625,707704.8125,708232.125,708254.0625,708117.3125,708143.6875,708490.5,708842.3125,0.0
1771965298.595929,282604.5625,707873.8125,708401.3125,708423.0,708286.6875,708312.875,708659.5625,709011.5,0.0
1771965298.5989275,282549.75,708103.3125,708630.0625,708652.5,708515.75,708541.9375,708889.0,709240.625,0.0
1771965298.6012497,282542.25,707963.8125,708490.6875,708512.9375,708375.8125,708402.4375,708749.375,709101.25,0.0
1771965298.6012964,282613.875,707718.0625,708245.375,708267.25,708130.1875,708156.9375,708503.5625,708855.6875,0.0
1771965298.603485,282620.375,707826.9375,708354.4375,708376.25,708239.4375,708265.6875,708613.0,708964.625,0.0
1771965298.6372037,282556.8125,708085.0,708612.5625,708633.9375,708497.375,708523.625,708871.125,709222.5,0.0
1771965298.637252,282543.3125,708014.4375,708542.125,708563.8125,708426.9375,708453.125,708800.6875,709152.125,0.0
